num,year,month,day,time,flow,mean_rain,rain_A,rain_B,rain_C,rain_D,waterLevel_E,waterLevel_D
24.0,2017.0,7.0,4.0,9.0,2558.604552,185.524,294,175,167,119,6.28,119.344
24.0,2017.0,7.0,4.0,10.0,2786.427036,184.0293,294,175,167,116,6.81,119.404
24.0,2017.0,7.0,4.0,11.0,3024.615398,182.4472,293,175,167,116,7.21,119.472
24.0,2017.0,7.0,4.0,12.0,3255.820886,179.4747,287,175,167,116,7.77,119.544
24.0,2017.0,7.0,4.0,13.0,3458.459122,176.1582,285,175,167,116,8.27,119.628
24.0,2017.0,7.0,4.0,14.0,3600.511469,175.3435,266,175,167,113,8.47,119.716
24.0,2017.0,7.0,4.0,15.0,3654.16755,174.8878,245,172,167,109,8.38,119.816
24.0,2017.0,7.0,4.0,16.0,3618.88429,174.0733,243,172,167,108,8.13,119.928
24.0,2017.0,7.0,4.0,17.0,3503.776722,173.5928,242,164,167,106,7.82,120.044
24.0,2017.0,7.0,4.0,18.0,3329.325019,173.6702,241,164,167,100,7.49,120.172
24.0,2017.0,7.0,4.0,19.0,3118.308232,174.2054,245,162,167,100,7.18,120.312
24.0,2017.0,7.0,4.0,20.0,2891.335803,174.536,246,142,166,100,6.88,120.46
24.0,2017.0,7.0,4.0,21.0,2666.964819,174.3813,248,139,166,99,6.6,120.616
24.0,2017.0,7.0,4.0,22.0,2457.712573,174.3034,248,139,164,99,6.34,120.784
24.0,2017.0,7.0,4.0,23.0,2272.215447,174.1923,247,135,153,98,6.11,120.956
24.0,2017.0,7.0,4.0,24.0,2109.625974,172.9707,244,134,144,96,5.9,121.132
24.0,2017.0,7.0,5.0,1.0,1966.527976,171.2724,244,134,144,95,5.72,121.312
24.0,2017.0,7.0,5.0,2.0,1838.71427,166.8818,244,134,141,90,5.54,121.492
24.0,2017.0,7.0,5.0,3.0,1722.873762,159.0198,243,133,141,87,5.38,121.68
24.0,2017.0,7.0,5.0,4.0,1620.070712,153.1347,235,133,141,87,5.23,121.868
24.0,2017.0,7.0,5.0,5.0,1532.057454,145.1249,232,128,141,78,5.1,122.056
24.0,2017.0,7.0,5.0,6.0,1458.963269,139.1833,232,125,141,73,4.98,122.24
24.0,2017.0,7.0,5.0,7.0,1399.523769,131.915,230,125,140,73,4.87,122.424
24.0,2017.0,7.0,5.0,8.0,1348.522931,127.4252,229,124,102,73,4.76,122.608
24.0,2017.0,7.0,5.0,9.0,1300.582992,123.909,214,123,77,73,4.68,122.792
24.0,2017.0,7.0,5.0,10.0,1253.630876,123.0607,208,120,66,73,4.62,122.976
25.0,2017.0,7.0,14.0,16.0,368.8006421,0.0177,0,0,0,0,2.7,133.996
25.0,2017.0,7.0,14.0,17.0,359.1017734,1.0631,0,0,14,0,2.68,134.016
25.0,2017.0,7.0,14.0,18.0,349.5386186,2.9241,0,0,15,0,2.67,134.04
25.0,2017.0,7.0,14.0,19.0,340.8657452,3.3789,0,0,15,1,2.66,134.056
25.0,2017.0,7.0,14.0,20.0,333.3901654,3.8094,0,0,16,1,2.65,134.076
25.0,2017.0,7.0,14.0,21.0,327.2278948,3.8536,0,0,16,1,2.63,134.096
25.0,2017.0,7.0,14.0,22.0,322.1785168,3.8536,0,0,16,1,2.62,134.112
25.0,2017.0,7.0,14.0,23.0,317.9349884,3.8536,0,0,16,1,2.61,134.128
25.0,2017.0,7.0,14.0,24.0,314.0801929,3.8536,0,0,16,1,2.61,134.148
25.0,2017.0,7.0,15.0,1.0,310.1606711,3.8536,0,0,16,1,2.6,134.168
25.0,2017.0,7.0,15.0,2.0,305.6876667,3.8536,0,0,16,1,2.59,134.188
25.0,2017.0,7.0,15.0,3.0,300.2306292,3.8536,0,0,16,1,2.58,134.204
25.0,2017.0,7.0,15.0,4.0,293.6271294,3.8949,0,0,16,1,2.57,134.22
25.0,2017.0,7.0,15.0,5.0,285.8493325,4.4673,0,0,20,1,2.56,134.236
25.0,2017.0,7.0,15.0,6.0,277.1396619,5.5469,0,0,21,3,2.55,134.252
25.0,2017.0,7.0,15.0,7.0,267.8855097,6.0333,0,0,22,4,2.54,134.272
25.0,2017.0,7.0,15.0,8.0,258.7838838,6.3298,1,0,22,4,2.53,134.288
25.0,2017.0,7.0,15.0,9.0,250.6026616,6.3769,1,1,22,4,2.52,134.304
25.0,2017.0,7.0,15.0,10.0,244.0835825,6.4062,1,1,22,4,2.51,134.32
25.0,2017.0,7.0,15.0,11.0,239.8874242,6.4062,1,1,22,4,2.5,134.336
25.0,2017.0,7.0,15.0,12.0,238.3772567,6.4062,1,1,22,4,2.49,134.348
25.0,2017.0,7.0,15.0,13.0,239.7070254,6.5735,1,1,22,4,2.48,134.36
25.0,2017.0,7.0,15.0,14.0,243.4918847,6.8083,2,1,22,4,2.47,134.372
25.0,2017.0,7.0,15.0,15.0,249.3545297,7.71,4,1,22,4,2.46,134.384
25.0,2017.0,7.0,15.0,16.0,257.4866083,8.6645,4,1,22,4,2.45,134.396
25.0,2017.0,7.0,15.0,17.0,268.4772213,11.072,11,1,22,4,2.45,134.408
25.0,2017.0,7.0,15.0,18.0,283.9363275,14.5112,12,1,22,4,2.44,134.42
25.0,2017.0,7.0,15.0,19.0,305.7095768,16.1824,12,8,22,4,2.43,134.428
25.0,2017.0,7.0,15.0,20.0,335.5645242,16.2263,13,8,22,4,2.42,134.44
25.0,2017.0,7.0,15.0,21.0,375.0650357,16.5255,13,8,22,4,2.41,134.448
25.0,2017.0,7.0,15.0,22.0,425.038314,16.6739,16,9,22,4,2.4,134.456
25.0,2017.0,7.0,15.0,23.0,485.8756714,16.6739,16,9,22,4,2.39,134.468
25.0,2017.0,7.0,15.0,24.0,556.961522,16.7977,16,9,22,4,2.38,134.48
25.0,2017.0,7.0,16.0,1.0,637.3031657,17.2907,20,9,22,4,2.37,134.488
25.0,2017.0,7.0,16.0,2.0,725.4063435,17.9087,21,9,22,4,2.37,134.496
25.0,2017.0,7.0,16.0,3.0,819.6621342,21.0407,21,9,45,6,2.36,134.504
25.0,2017.0,7.0,16.0,4.0,918.5045269,26.853,21,9,61,15,2.37,134.512
25.0,2017.0,7.0,16.0,5.0,1020.226556,32.5293,26,11,64,28,2.41,134.52
25.0,2017.0,7.0,16.0,6.0,1122.51453,46.2586,30,23,92,41,2.45,134.532
25.0,2017.0,7.0,16.0,7.0,1223.038667,60.7836,34,48,106,63,2.52,134.544
25.0,2017.0,7.0,16.0,8.0,1320.011557,64.9333,35,55,109,67,2.67,134.556
25.0,2017.0,7.0,16.0,9.0,1411.845973,65.6568,35,55,110,67,2.89,134.568
25.0,2017.0,7.0,16.0,10.0,1497.213042,65.7581,35,55,110,67,3.16,134.584
25.0,2017.0,7.0,16.0,11.0,1574.771787,66.2908,35,55,114,67,3.57,134.6
25.0,2017.0,7.0,16.0,12.0,1642.874449,66.928,35,55,117,67,4.03,134.62
25.0,2017.0,7.0,16.0,13.0,1699.880048,67.1688,35,55,119,67,4.39,134.644
25.0,2017.0,7.0,16.0,14.0,1744.481484,67.2514,35,55,119,66,4.65,134.668
25.0,2017.0,7.0,16.0,15.0,1775.55238,67.2514,35,55,119,66,5.01,134.696
25.0,2017.0,7.0,16.0,16.0,1792.355364,67.3056,35,55,119,66,5.21,134.728
25.0,2017.0,7.0,16.0,17.0,1794.507277,67.3056,35,55,119,66,5.22,134.764
25.0,2017.0,7.0,16.0,18.0,1782.652789,67.3056,35,55,119,66,5.19,134.8
25.0,2017.0,7.0,16.0,19.0,1757.867779,67.3056,35,55,119,66,5.14,134.84
25.0,2017.0,7.0,16.0,20.0,1721.925108,67.3056,35,55,119,66,5.05,134.884
25.0,2017.0,7.0,16.0,21.0,1676.857536,67.3056,35,55,105,66,4.95,134.932
25.0,2017.0,7.0,16.0,22.0,1625.040428,67.3374,35,55,104,66,4.87,134.984
25.0,2017.0,7.0,16.0,23.0,1568.833748,67.3374,35,55,104,66,4.76,135.04
25.0,2017.0,7.0,16.0,24.0,1510.19324,67.3197,35,55,103,66,4.68,135.092
25.0,2017.0,7.0,17.0,1.0,1450.841481,66.2743,35,55,103,64,4.59,135.148
25.0,2017.0,7.0,17.0,2.0,1391.972584,64.4133,35,55,103,63,4.51,135.208
25.0,2017.0,7.0,17.0,3.0,1334.596544,63.9585,35,55,103,63,4.44,135.268
25.0,2017.0,7.0,17.0,4.0,1279.515336,63.528,35,55,103,63,4.36,135.332
25.0,2017.0,7.0,17.0,5.0,1227.365952,63.4838,35,55,103,63,4.3,135.396
25.0,2017.0,7.0,17.0,6.0,1178.333447,63.4838,35,55,103,63,4.24,135.464
25.0,2017.0,7.0,17.0,7.0,1132.440292,63.6653,35,55,103,64,4.17,135.532
25.0,2017.0,7.0,17.0,8.0,1089.510537,63.6653,35,55,103,64,4.11,135.6
25.0,2017.0,7.0,17.0,9.0,1049.336658,63.6653,36,54,99,64,4.05,135.668
25.0,2017.0,7.0,17.0,10.0,1011.783253,63.6653,36,54,98,64,3.99,135.736
25.0,2017.0,7.0,17.0,11.0,976.7463965,63.6653,36,54,97,64,3.95,135.8
25.0,2017.0,7.0,17.0,12.0,944.175951,63.624,36,54,97,64,3.89,135.868
25.0,2017.0,7.0,17.0,13.0,914.004836,63.0516,36,54,97,64,3.85,135.932
25.0,2017.0,7.0,17.0,14.0,886.0444183,61.972,36,54,97,64,3.8,135.996
25.0,2017.0,7.0,17.0,15.0,860.0192332,61.4856,36,54,97,64,3.76,136.06
25.0,2017.0,7.0,17.0,16.0,835.4280432,61.1891,36,54,97,64,3.72,136.12
25.0,2017.0,7.0,17.0,17.0,811.7291555,61.142,36,54,97,64,3.68,136.18
25.0,2017.0,7.0,17.0,18.0,788.4448269,61.7237,36,54,97,64,3.65,136.236
25.0,2017.0,7.0,17.0,19.0,765.2961955,62.0318,36,47,97,64,3.61,136.292
25.0,2017.0,7.0,17.0,20.0,742.7359751,62.4703,35,47,97,64,3.58,136.348
25.0,2017.0,7.0,17.0,21.0,721.2700743,62.3346,35,47,97,64,3.54,136.4
25.0,2017.0,7.0,17.0,22.0,700.8856055,62.0998,35,46,97,62,3.5,136.448
25.0,2017.0,7.0,17.0,23.0,681.4342316,61.1981,35,46,97,53,3.47,136.496
25.0,2017.0,7.0,17.0,24.0,662.7446137,60.2436,35,46,97,40,3.44,136.54
25.0,2017.0,7.0,18.0,1.0,644.6986092,57.8361,35,46,97,27,3.41,136.584
25.0,2017.0,7.0,18.0,2.0,627.4138627,54.3969,34,46,97,5,3.38,136.624
25.0,2017.0,7.0,18.0,3.0,611.1630447,52.7257,32,46,97,1,3.35,136.664
25.0,2017.0,7.0,18.0,4.0,596.6031406,52.6818,32,46,97,1,3.32,136.704
25.0,2017.0,7.0,18.0,5.0,584.3086867,52.3826,25,44,97,1,3.3,136.74
25.0,2017.0,7.0,18.0,6.0,574.1401065,52.3199,24,32,98,1,3.27,136.78
25.0,2017.0,7.0,18.0,7.0,565.8108756,52.3199,24,7,75,1,3.24,136.816
25.0,2017.0,7.0,18.0,8.0,559.1607917,52.1961,23,0,59,1,3.22,136.848
25.0,2017.0,7.0,18.0,9.0,554.0464002,51.7226,23,0,56,1,3.2,136.88
25.0,2017.0,7.0,18.0,10.0,550.2649166,51.1046,20,0,28,1,3.18,136.908
25.0,2017.0,7.0,18.0,11.0,547.5441884,47.9726,20,0,14,1,3.15,136.936
25.0,2017.0,7.0,18.0,12.0,545.3939228,42.1892,20,0,11,1,3.14,136.964
25.0,2017.0,7.0,18.0,13.0,543.2602681,36.5129,16,0,10,1,3.12,136.988
25.0,2017.0,7.0,18.0,14.0,540.5532772,22.7836,15,0,10,1,3.11,137.012
25.0,2017.0,7.0,18.0,15.0,536.6643676,8.2586,15,0,6,1,3.09,137.032
25.0,2017.0,7.0,18.0,16.0,530.9465094,4.1089,15,0,3,1,3.07,137.052
25.0,2017.0,7.0,18.0,17.0,522.9894429,3.3854,10,0,1,1,3.05,137.072
25.0,2017.0,7.0,18.0,18.0,513.3684374,3.2841,6,0,1,1,3.03,137.088
25.0,2017.0,7.0,18.0,19.0,502.8468429,2.7514,2,0,1,1,3.0,137.104
25.0,2017.0,7.0,18.0,20.0,491.9548045,2.1142,1,0,1,1,2.98,137.12
25.0,2017.0,7.0,18.0,21.0,481.1030831,1.8734,1,0,1,1,2.96,137.136
25.0,2017.0,7.0,18.0,22.0,470.4581089,1.7908,1,0,1,1,2.94,137.152
1.0,2006.0,7.0,10.0,8.0,189.1,6.4,7,7,8,8,2.54,122.61
1.0,2006.0,7.0,10.0,9.0,216.9519618,7.3,7,8,10,10,2.53,122.6
1.0,2006.0,7.0,10.0,10.0,251.4244187,8.2,7,9,10,11,2.53,122.59
1.0,2006.0,7.0,10.0,11.0,302.812199,11.3,9,10,15,14,2.53,122.585
1.0,2006.0,7.0,10.0,12.0,384.7834064,14.4,12,12,18,16,2.53,122.575
1.0,2006.0,7.0,10.0,13.0,512.5012279,16.9,14,14,19,17,2.53,122.565
1.0,2006.0,7.0,10.0,14.0,701.5026217,20.5,15,17,26,21,2.53,122.555
1.0,2006.0,7.0,10.0,15.0,952.5260535,25.8,17,24,29,27,2.54,122.55
1.0,2006.0,7.0,10.0,16.0,1207.11602,31.7,20,33,31,30,2.56,122.54
1.0,2006.0,7.0,10.0,17.0,1392.018525,37.9,21,40,39,35,2.58,122.535
1.0,2006.0,7.0,10.0,18.0,1454.768513,44.1,24,46,42,43,2.61,122.53
1.0,2006.0,7.0,10.0,19.0,1426.056687,50.0,34,51,44,54,2.65,122.525
1.0,2006.0,7.0,10.0,20.0,1357.36269,52.9,37,56,45,55,2.7,122.525
1.0,2006.0,7.0,10.0,21.0,1293.862205,54.6,39,57,46,56,2.79,122.525
1.0,2006.0,7.0,10.0,22.0,1255.51507,55.9,41,58,48,58,3.05,122.53
1.0,2006.0,7.0,10.0,23.0,1255.977162,57.0,41,59,49,59,3.46,122.535
1.0,2006.0,7.0,10.0,24.0,1299.827525,57.9,43,59,50,60,3.8,122.54
1.0,2006.0,7.0,11.0,1.0,1355.337857,58.8,44,59,50,62,4.03,122.55
1.0,2006.0,7.0,11.0,2.0,1381.703021,59.1,45,59,51,62,4.16,122.565
1.0,2006.0,7.0,11.0,3.0,1352.132424,58.9,46,59,49,63,4.22,122.585
1.0,2006.0,7.0,11.0,4.0,1295.893649,59.0,46,59,48,63,4.23,122.61
1.0,2006.0,7.0,11.0,5.0,1256.268823,58.9,46,59,50,63,4.24,122.635
1.0,2006.0,7.0,11.0,6.0,1265.636588,58.7,48,60,50,63,4.26,122.665
1.0,2006.0,7.0,11.0,7.0,1312.761633,58.8,48,59,51,62,4.35,122.7
1.0,2006.0,7.0,11.0,8.0,1375.505161,58.8,48,59,51,61,4.46,122.74
1.0,2006.0,7.0,11.0,9.0,1437.167338,58.9,48,59,51,60,4.71,122.79
1.0,2006.0,7.0,11.0,10.0,1502.804186,58.9,48,59,51,60,5.06,122.845
1.0,2006.0,7.0,11.0,11.0,1582.91069,59.0,48,59,51,61,5.27,122.9
1.0,2006.0,7.0,11.0,12.0,1676.198585,59.0,47,59,51,61,5.33,122.965
1.0,2006.0,7.0,11.0,13.0,1734.246617,59.1,46,59,51,61,5.34,123.03
1.0,2006.0,7.0,11.0,14.0,1714.092218,59.1,46,59,51,61,5.34,123.105
1.0,2006.0,7.0,11.0,15.0,1641.740554,59.1,46,59,51,61,5.32,123.185
1.0,2006.0,7.0,11.0,16.0,1560.438727,58.3,43,59,51,61,5.28,123.26
1.0,2006.0,7.0,11.0,17.0,1503.816413,57.7,42,59,51,61,5.23,123.34
1.0,2006.0,7.0,11.0,18.0,1467.033586,57.5,42,59,51,61,5.18,123.415
1.0,2006.0,7.0,11.0,19.0,1435.632793,57.5,42,59,51,61,5.14,123.5
1.0,2006.0,7.0,11.0,20.0,1398.298088,57.5,42,59,51,61,5.1,123.58
1.0,2006.0,7.0,11.0,21.0,1356.279548,57.6,42,59,50,61,5.06,123.66
1.0,2006.0,7.0,11.0,22.0,1313.968753,57.8,42,59,48,61,5.02,123.74
1.0,2006.0,7.0,11.0,23.0,1275.609823,58.1,42,59,48,61,4.98,123.82
1.0,2006.0,7.0,11.0,24.0,1244.857022,58.4,42,60,43,61,4.94,123.9
1.0,2006.0,7.0,12.0,1.0,1225.217152,58.7,43,60,40,61,4.89,123.985
1.0,2006.0,7.0,12.0,2.0,1218.195158,58.9,43,60,39,60,4.84,124.07
1.0,2006.0,7.0,12.0,3.0,1217.288567,59.2,43,60,32,59,4.79,124.155
1.0,2006.0,7.0,12.0,4.0,1213.993045,59.5,43,61,28,56,4.73,124.24
1.0,2006.0,7.0,12.0,5.0,1201.361104,60.0,42,61,26,55,4.67,124.32
1.0,2006.0,7.0,12.0,6.0,1178.672607,60.6,42,62,20,54,4.62,124.4
1.0,2006.0,7.0,12.0,7.0,1146.764262,61.3,44,62,18,50,4.56,124.485
1.0,2006.0,7.0,12.0,8.0,1107.417108,62.8,47,62,19,45,4.51,124.57
1.0,2006.0,7.0,12.0,9.0,1066.189518,67.4,50,63,27,45,4.46,124.655
1.0,2006.0,7.0,12.0,10.0,1029.584203,73.1,62,65,26,45,4.42,124.735
1.0,2006.0,7.0,12.0,11.0,1003.59915,78.5,91,70,24,36,4.38,124.815
1.0,2006.0,7.0,12.0,12.0,992.2134611,84.0,107,83,23,26,4.34,124.9
1.0,2006.0,7.0,12.0,13.0,995.5887004,84.2,112,87,22,24,4.3,124.98
1.0,2006.0,7.0,12.0,14.0,1000.635155,83.3,115,88,22,23,4.27,125.065
1.0,2006.0,7.0,12.0,15.0,990.9502939,82.6,118,85,21,21,4.24,125.14
1.0,2006.0,7.0,12.0,16.0,957.4227731,81.0,120,79,20,21,4.22,125.215
1.0,2006.0,7.0,12.0,17.0,920.1060007,77.4,122,73,21,20,4.21,125.285
1.0,2006.0,7.0,12.0,18.0,906.3445727,75.7,145,66,19,19,4.21,125.35
1.0,2006.0,7.0,12.0,19.0,941.8874633,74.0,154,60,19,20,4.25,125.415
1.0,2006.0,7.0,12.0,20.0,1046.101159,69.1,157,57,18,20,4.37,125.475
1.0,2006.0,7.0,12.0,21.0,1236.756525,64.0,157,52,18,20,4.6,125.53
1.0,2006.0,7.0,12.0,22.0,1520.353654,63.6,162,51,18,26,5.02,125.58
1.0,2006.0,7.0,12.0,23.0,1858.309549,64.5,161,52,18,27,5.66,125.625
1.0,2006.0,7.0,12.0,24.0,2200.770442,68.5,163,54,19,44,6.3,125.665
1.0,2006.0,7.0,13.0,1.0,2511.200044,74.1,166,64,19,53,6.66,125.71
1.0,2006.0,7.0,13.0,2.0,2806.331985,77.1,175,81,19,54,6.89,125.75
1.0,2006.0,7.0,13.0,3.0,3116.217372,81.1,179,81,20,55,7.22,125.79
1.0,2006.0,7.0,13.0,4.0,3452.600134,85.4,208,80,20,54,7.78,125.83
1.0,2006.0,7.0,13.0,5.0,3753.99548,90.7,216,81,20,54,8.3,125.875
1.0,2006.0,7.0,13.0,6.0,3940.61144,93.0,216,80,20,55,8.56,125.92
1.0,2006.0,7.0,13.0,7.0,3967.231759,94.9,210,80,22,57,8.63,125.97
1.0,2006.0,7.0,13.0,8.0,3926.943038,96.3,209,80,22,59,8.62,126.025
1.0,2006.0,7.0,13.0,9.0,3947.407595,98.7,229,81,25,59,8.59,126.09
1.0,2006.0,7.0,13.0,10.0,4126.088131,99.6,228,81,25,59,8.58,126.16
1.0,2006.0,7.0,13.0,11.0,4439.64889,99.8,231,81,25,59,8.76,126.24
1.0,2006.0,7.0,13.0,12.0,4834.5545,100.1,229,81,25,60,9.17,126.33
1.0,2006.0,7.0,13.0,13.0,5243.433493,100.2,228,81,25,60,9.68,126.43
1.0,2006.0,7.0,13.0,14.0,5543.570004,100.7,242,81,25,60,10.04,126.54
1.0,2006.0,7.0,13.0,15.0,5632.572322,102.5,241,81,31,61,10.12,126.655
1.0,2006.0,7.0,13.0,16.0,5544.689743,105.9,241,81,32,69,10.05,126.78
1.0,2006.0,7.0,13.0,17.0,5348.331817,107.9,243,88,32,74,9.88,126.92
1.0,2006.0,7.0,13.0,18.0,5102.829996,108.6,241,88,31,74,9.78,127.075
1.0,2006.0,7.0,13.0,19.0,4831.203347,109.0,241,88,29,73,9.45,127.235
1.0,2006.0,7.0,13.0,20.0,4547.392841,109.3,241,88,28,73,9.17,127.415
1.0,2006.0,7.0,13.0,21.0,4264.156381,109.3,241,88,25,73,8.88,127.605
1.0,2006.0,7.0,13.0,22.0,3989.51959,109.3,241,88,16,72,8.62,127.805
1.0,2006.0,7.0,13.0,23.0,3730.32502,109.4,241,88,16,72,8.4,128.01
1.0,2006.0,7.0,13.0,24.0,3492.29881,109.5,241,88,18,72,8.19,128.22
1.0,2006.0,7.0,14.0,1.0,3276.701446,109.2,241,87,18,71,7.97,128.435
1.0,2006.0,7.0,14.0,2.0,3083.677002,108.9,241,87,18,67,7.74,128.655
1.0,2006.0,7.0,14.0,3.0,2913.301703,108.6,241,87,18,62,7.52,128.875
1.0,2006.0,7.0,14.0,4.0,2765.380394,108.4,241,87,18,62,7.35,129.09
1.0,2006.0,7.0,14.0,5.0,2639.650075,108.1,241,86,18,59,7.22,129.3
1.0,2006.0,7.0,14.0,6.0,2533.421938,107.9,241,86,17,59,7.07,129.51
1.0,2006.0,7.0,14.0,7.0,2434.303935,107.5,241,85,17,59,6.91,129.715
1.0,2006.0,7.0,14.0,8.0,2327.478212,107.0,241,85,17,59,6.74,129.915
1.0,2006.0,7.0,14.0,9.0,2204.343678,106.4,241,85,17,58,6.57,130.11
1.0,2006.0,7.0,14.0,10.0,2081.166295,104.9,242,84,17,58,6.43,130.3
1.0,2006.0,7.0,14.0,11.0,1980.428786,100.3,242,81,17,57,6.29,130.49
1.0,2006.0,7.0,14.0,12.0,1917.921884,95.0,243,75,17,56,6.16,130.675
1.0,2006.0,7.0,14.0,13.0,1882.668349,89.1,242,61,16,55,6.04,130.845
1.0,2006.0,7.0,14.0,14.0,1856.99895,83.3,242,55,16,55,5.92,131.005
1.0,2006.0,7.0,14.0,15.0,1829.918822,81.7,242,52,16,50,5.82,131.165
1.0,2006.0,7.0,14.0,16.0,1817.13056,80.8,252,52,15,49,5.72,131.305
1.0,2006.0,7.0,14.0,17.0,1833.079388,79.6,252,51,15,32,5.63,131.435
1.0,2006.0,7.0,14.0,18.0,1860.483572,78.9,259,55,15,24,5.53,131.56
1.0,2006.0,7.0,14.0,19.0,1874.129638,82.1,257,55,15,30,5.46,131.67
1.0,2006.0,7.0,14.0,20.0,1855.610625,79.8,257,59,13,30,5.4,131.775
1.0,2006.0,7.0,14.0,21.0,1813.74562,76.0,254,57,13,37,5.33,131.87
1.0,2006.0,7.0,14.0,22.0,1764.160221,75.4,242,57,10,45,5.26,131.955
1.0,2006.0,7.0,14.0,23.0,1720.585244,75.1,213,61,10,44,5.19,132.025
1.0,2006.0,7.0,14.0,24.0,1689.172367,73.2,197,59,10,42,5.17,132.09
1.0,2006.0,7.0,15.0,1.0,1674.178489,72.7,193,59,10,48,5.15,132.15
1.0,2006.0,7.0,15.0,2.0,1678.137501,71.3,190,58,10,48,5.15,132.2
1.0,2006.0,7.0,15.0,3.0,1696.691286,67.2,212,40,10,49,5.18,132.24
1.0,2006.0,7.0,15.0,4.0,1723.758722,65.0,213,39,3,49,5.26,132.275
1.0,2006.0,7.0,15.0,5.0,1752.552366,60.3,212,39,2,49,5.35,132.305
1.0,2006.0,7.0,15.0,6.0,1773.459484,55.4,189,38,3,49,5.41,132.33
1.0,2006.0,7.0,15.0,7.0,1776.161022,50.5,180,38,3,49,5.43,132.34
1.0,2006.0,7.0,15.0,8.0,1754.674031,48.6,179,40,3,48,5.46,132.345
1.0,2006.0,7.0,15.0,9.0,1720.359987,48.1,180,43,3,40,5.49,132.35
1.0,2006.0,7.0,15.0,10.0,1688.916475,47.3,176,44,3,35,5.5,132.35
1.0,2006.0,7.0,15.0,11.0,1674.478443,46.9,181,44,3,35,5.5,132.345
1.0,2006.0,7.0,15.0,12.0,1684.930304,56.0,180,46,3,35,5.52,132.335
1.0,2006.0,7.0,15.0,13.0,1726.593837,64.1,201,55,1,38,5.6,132.32
1.0,2006.0,7.0,15.0,14.0,1799.26964,77.0,218,59,5,45,5.82,132.295
1.0,2006.0,7.0,15.0,15.0,1876.673598,92.1,212,70,12,54,6.04,132.275
1.0,2006.0,7.0,15.0,16.0,1926.000417,104.0,180,106,24,59,6.14,132.245
1.0,2006.0,7.0,15.0,17.0,1999.903357,109.3,171,122,24,76,6.17,132.215
1.0,2006.0,7.0,15.0,18.0,2492.869896,110.9,244,119,25,77,6.27,132.18
1.0,2006.0,7.0,15.0,19.0,3744.195564,112.6,240,120,28,79,6.43,132.145
1.0,2006.0,7.0,15.0,20.0,5530.573882,114.6,238,121,30,81,7.55,132.11
1.0,2006.0,7.0,15.0,21.0,7488.047869,115.4,216,121,31,82,9.91,132.07
1.0,2006.0,7.0,15.0,22.0,9277.372727,116.9,215,122,37,82,12.03,132.03
1.0,2006.0,7.0,15.0,23.0,10658.15238,121.1,212,122,38,91,13.42,132.0
1.0,2006.0,7.0,15.0,24.0,11414.70295,127.0,212,132,41,107,13.72,131.975
1.0,2006.0,7.0,16.0,1.0,11421.58913,133.7,212,144,45,110,13.73,131.965
1.0,2006.0,7.0,16.0,2.0,10914.37006,140.0,197,160,45,111,13.44,131.97
1.0,2006.0,7.0,16.0,3.0,10218.85346,148.3,197,172,46,116,13.07,132.005
1.0,2006.0,7.0,16.0,4.0,9634.043068,157.7,197,200,46,123,12.55,132.06
1.0,2006.0,7.0,16.0,5.0,9351.726692,170.3,195,230,47,130,12.03,132.135
1.0,2006.0,7.0,16.0,6.0,9536.888156,185.8,195,247,47,146,11.54,132.23
1.0,2006.0,7.0,16.0,7.0,10306.82928,204.3,195,268,66,172,11.29,132.34
1.0,2006.0,7.0,16.0,8.0,11588.12383,216.8,195,278,81,181,11.35,132.47
1.0,2006.0,7.0,16.0,9.0,13259.6636,224.5,195,284,88,183,12.09,132.615
1.0,2006.0,7.0,16.0,10.0,15180.11774,234.1,195,290,101,187,13.39,132.775
1.0,2006.0,7.0,16.0,11.0,17127.26494,246.0,195,300,115,201,14.57,132.95
1.0,2006.0,7.0,16.0,12.0,18858.6613,261.2,195,317,131,210,15.47,133.145
1.0,2006.0,7.0,16.0,13.0,20174.20355,273.8,195,328,139,220,16.14,133.36
1.0,2006.0,7.0,16.0,14.0,21043.15105,283.8,196,339,148,228,16.46,133.605
1.0,2006.0,7.0,16.0,15.0,21477.10381,293.1,214,346,180,232,16.53,133.885
1.0,2006.0,7.0,16.0,16.0,21504.40226,298.9,215,350,190,237,16.54,134.195
1.0,2006.0,7.0,16.0,17.0,21220.34846,303.2,218,353,205,243,16.64,134.545
1.0,2006.0,7.0,16.0,18.0,20718.7612,309.6,224,357,217,241,16.64,134.93
1.0,2006.0,7.0,16.0,19.0,20020.56473,315.2,227,357,225,247,16.72,135.34
1.0,2006.0,7.0,16.0,20.0,19128.45963,318.4,228,359,233,250,16.6,135.775
1.0,2006.0,7.0,16.0,21.0,18050.90878,315.2,228,355,238,252,16.5,136.225
1.0,2006.0,7.0,16.0,22.0,16819.42433,314.5,227,356,242,252,16.09,136.695
1.0,2006.0,7.0,16.0,23.0,15471.28072,315.1,227,356,245,252,15.52,137.165
1.0,2006.0,7.0,16.0,24.0,14052.67539,315.3,226,352,246,253,14.79,137.635
1.0,2006.0,7.0,17.0,1.0,12645.49781,315.2,227,352,247,253,14.07,138.1
1.0,2006.0,7.0,17.0,2.0,11340.56043,315.0,228,349,247,254,13.36,138.56
1.0,2006.0,7.0,17.0,3.0,10209.59216,314.5,230,340,247,255,12.71,139.02
1.0,2006.0,7.0,17.0,4.0,9247.987689,312.5,221,341,242,258,12.1,139.475
