?�수?�상번호,???????�간,?�입???�역?�균강수,강우(A지??,강우(B지??,강우(C지??,강우(D지??,?�위(E지??,?�위(D지??,,,,
17,2011,8,20,10,818.2140707,6.999,20,0,6,13,3.63,139.665
17,2011,8,20,11,811.7772244,6.999,16,0,6,13,3.6,139.645
17,2011,8,20,12,804.7325685,6.9448,11,0,6,13,3.57,139.625
17,2011,8,20,13,796.4343899,6.9448,5,0,6,13,3.54,139.605
17,2011,8,20,14,786.5378979,6.9186,3,0,6,13,3.52,139.585
17,2011,8,20,15,773.9965879,7.1283,2,0,6,13,3.5,139.56
17,2011,8,20,16,757.5551769,7.2443,0,0,6,13,3.47,139.535
17,2011,8,20,17,735.8249808,7.5572,0,0,6,13,3.45,139.515
17,2011,8,20,18,708.706523,7.6103,0,0,6,13,3.42,139.49
17,2011,8,20,19,681.390559,7.628,0,0,6,13,3.39,139.465
17,2011,8,20,20,659.9914978,7.5959,0,0,6,13,3.36,139.44
17,2011,8,20,21,649.028132,7.537,0,0,6,13,3.34,139.415
17,2011,8,20,22,650.2812841,7.2972,0,0,6,13,3.32,139.39
17,2011,8,20,23,656.1755117,7.2648,0,0,6,13,3.29,139.365
17,2011,8,20,24,658.2549645,7.2106,0,0,6,13,3.27,139.34
17,2011,8,21,1,653.8984255,6.9939,0,0,6,13,3.25,139.31
17,2011,8,21,2,642.8930573,6.959,0,0,6,13,3.23,139.28
17,2011,8,21,3,628.8249093,6.7423,0,0,6,13,3.21,139.255
17,2011,8,21,4,614.8559669,6.6439,0,0,6,13,3.19,139.225
17,2011,8,21,5,598.653075,6.6439,0,0,6,13,3.17,139.195
17,2011,8,21,6,578.0247707,6.6439,0,0,6,13,3.16,139.16
17,2011,8,21,7,556.8415013,6.5831,0,0,6,13,3.15,139.13
17,2011,8,21,8,539.6663441,6.5831,0,0,6,13,3.15,139.1
17,2011,8,21,9,527.7709858,6.5831,0,0,6,13,3.15,139.065
17,2011,8,21,10,521.5974242,6.5831,0,0,6,13,3.13,139.03
17,2011,8,21,11,521.560294,6.5831,0,0,5,13,3.11,139
17,2011,8,21,12,528.6365141,6.5636,0,0,5,13,3.09,138.965
18,2012,7,5,7,65.79773515,1.1821,0,0,0,0,1.44,118.865
18,2012,7,5,8,75.79648347,1.1821,6,0,0,0,1.44,118.865
18,2012,7,5,9,80.6812769,1.1821,7,0,0,0,1.44,118.865
18,2012,7,5,10,82.02278094,1.1821,7,0,0,0,1.44,118.865
18,2012,7,5,11,82.63790674,1.3296,7,0,0,0,1.44,118.865
18,2012,7,5,12,86.37179331,1.5838,7,0,2,0,1.44,118.86
18,2012,7,5,13,93.62472647,1.7072,7,0,2,0,1.44,118.86
18,2012,7,5,14,89.98935129,1.9323,7,0,2,0,1.44,118.86
18,2012,7,5,15,65.31427196,2.1151,14,0,2,0,1.44,118.86
18,2012,7,5,16,41.27956978,2.6889,14,0,10,0,1.44,118.86
18,2012,7,5,17,39.53596958,4.7894,22,0,14,1,1.43,118.86
18,2012,7,5,18,49.78529319,6.2524,24,0,17,1,1.43,118.86
18,2012,7,5,19,56.41113595,6.9487,24,0,18,1,1.43,118.86
18,2012,7,5,20,54.47309047,7.3811,24,0,18,1,1.43,118.855
18,2012,7,5,21,47.9998581,7.8233,24,0,19,2,1.43,118.85
18,2012,7,5,22,60.28462757,7.8954,24,0,19,2,1.43,118.845
18,2012,7,5,23,97.17689556,8.5852,25,1,22,2,1.43,118.845
18,2012,7,5,24,159.7692007,9.8289,26,1,22,4,1.43,118.84
18,2012,7,6,1,253.8700512,12.6794,30,3,29,12,1.43,118.835
18,2012,7,6,2,381.7881231,25.4929,38,13,29,20,1.43,118.83
18,2012,7,6,3,527.1167953,40.7193,46,29,36,42,1.43,118.825
18,2012,7,6,4,672.9100118,51.844,60,42,36,42,1.43,118.82
18,2012,7,6,5,818.7792744,65.1549,81,59,37,46,1.43,118.815
18,2012,7,6,6,962.1564137,83.1475,91,87,59,88,1.43,118.81
18,2012,7,6,7,1075.197018,100.4983,100,105,72,102,1.65,118.81
18,2012,7,6,8,1137.365674,115.9947,106,118,91,115,1.81,118.82
18,2012,7,6,9,1182.639203,126.7521,112,126,98,141,2.22,118.825
18,2012,7,6,10,1261.226523,133.1457,116,130,100,150,3.28,118.835
18,2012,7,6,11,1433.752705,140.5971,117,140,116,157,4.34,118.855
18,2012,7,6,12,1756.270034,144.7691,123,146,117,164,5.4,118.88
18,2012,7,6,13,2256.123489,149.147,129,151,122,167,6.46,118.91
18,2012,7,6,14,2937.127816,153.5351,138,154,125,167,7.52,118.945
18,2012,7,6,15,3737.68414,158.2273,142,157,126,170,7.84,118.985
18,2012,7,6,16,4549.927048,161.6912,146,162,126,176,8.44,119.03
18,2012,7,6,17,5190.156921,164.7755,151,164,129,176,8.76,119.085
18,2012,7,6,18,5620.03429,168.2335,163,164,135,179,8.92,119.145
18,2012,7,6,19,5849.592222,169.6273,163,171,137,180,8.99,119.21
18,2012,7,6,20,5907.080637,171.4707,163,176,138,180,8.89,119.305
18,2012,7,6,21,5827.251736,176.1649,163,178,141,182,8.82,119.415
18,2012,7,6,22,5652.650007,181.213,163,180,149,183,8.59,119.55
18,2012,7,6,23,5425.827711,184.265,163,188,163,184,8.51,119.705
18,2012,7,6,24,5181.575921,185.075,164,189,163,184,8.44,119.88
18,2012,7,7,1,4948.382877,185.3067,164,190,161,184,8.26,120.075
18,2012,7,7,2,4737.286679,185.3651,164,191,161,184,8.22,120.29
18,2012,7,7,3,4551.537824,185.4197,164,191,161,184,8.2,120.515
18,2012,7,7,4,4380.686555,185.4743,164,191,161,184,8.15,120.75
18,2012,7,7,5,4210.748044,185.5113,164,191,153,184,8.09,121
18,2012,7,7,6,4027.297451,185.5501,164,191,149,184,7.95,121.26
18,2012,7,7,7,3820.948752,185.5501,164,191,146,184,7.77,121.53
18,2012,7,7,8,3602.911206,185.5956,164,191,145,184,7.55,121.805
18,2012,7,7,9,3387.059481,185.5539,164,191,145,184,7.33,122.09
18,2012,7,7,10,3176.881679,185.5757,164,191,144,183,7.11,122.385
18,2012,7,7,11,2971.570836,185.6085,164,191,144,183,6.89,122.685
18,2012,7,7,12,2770.273977,185.6085,164,191,141,183,6.7,122.99
18,2012,7,7,13,2573.765723,185.498,164,191,141,183,6.43,123.3
18,2012,7,7,14,2386.654137,185.2438,164,191,134,182,6.31,123.61
18,2012,7,7,15,2227.253442,185.1204,164,191,134,182,6.12,123.92
18,2012,7,7,16,2110.406246,184.8953,164,191,127,182,5.9,124.21
18,2012,7,7,17,2023.362527,184.7125,164,191,127,180,5.8,124.49
18,2012,7,7,18,1947.101111,184.1387,164,191,126,172,5.66,124.75
18,2012,7,7,19,1865.108845,182.0382,164,191,104,164,5.47,124.995
18,2012,7,7,20,1767.427507,180.5752,158,191,91,142,5.44,125.225
18,2012,7,7,21,1667.810574,179.8789,157,191,72,142,5.25,125.44
18,2012,7,7,22,1582.167153,179.4465,157,191,65,138,5.09,125.64
18,2012,7,7,23,1511.317177,179.0043,157,191,63,96,5.01,125.83
19,2012,7,13,4,184.8197857,7.0581,2,3,2,1,2.15,127.15
19,2012,7,13,5,180.1548053,7.7353,6,2,3,14,2.14,127.165
19,2012,7,13,6,173.1407253,9.2571,12,4,3,14,2.14,127.175
19,2012,7,13,7,163.948898,8.5666,12,4,3,14,2.13,127.19
19,2012,7,13,8,153.0828811,8.2124,12,4,3,14,2.13,127.2
19,2012,7,13,9,142.0465093,7.9083,12,4,3,14,2.12,127.215
19,2012,7,13,10,133.0521955,7.8103,12,4,3,14,2.12,127.225
19,2012,7,13,11,130.146386,7.3307,12,4,3,14,2.13,127.24
19,2012,7,13,12,136.3852367,6.8016,12,4,3,14,2.13,127.255
19,2012,7,13,13,149.0297086,6.6879,11,4,3,14,2.13,127.265
19,2012,7,13,14,164.3100779,6.576,11,3,3,14,2.13,127.275
19,2012,7,13,15,180.1290741,6.2831,10,3,3,14,2.13,127.285
19,2012,7,13,16,194.5481977,6.172,15,3,3,14,2.13,127.295
19,2012,7,13,17,204.8389914,6.3815,15,3,11,14,2.13,127.305
19,2012,7,13,18,209.0033161,6.7448,15,3,11,14,2.13,127.315
19,2012,7,13,19,206.2742156,7.3616,18,3,11,16,2.14,127.325
19,2012,7,13,20,199.8198064,8.6004,18,3,11,16,2.14,127.33
19,2012,7,13,21,193.1038992,8.6422,18,3,11,16,2.13,127.335
19,2012,7,13,22,186.8380118,8.6422,18,3,11,16,2.13,127.34
19,2012,7,13,23,181.0479279,8.6179,18,3,11,16,2.13,127.345
19,2012,7,13,24,175.768788,8.6179,18,3,11,16,2.12,127.35
19,2012,7,14,1,170.9662839,8.6179,18,3,11,16,2.11,127.35
19,2012,7,14,2,166.3189572,8.6179,18,3,11,16,2.11,127.355
19,2012,7,14,3,161.4395705,8.6179,18,3,11,16,2.1,127.36
19,2012,7,14,4,155.9649237,8.673,18,3,12,16,2.09,127.365
19,2012,7,14,5,149.6294887,8.673,18,3,12,16,2.09,127.365
19,2012,7,14,6,142.5343888,8.7336,18,3,12,16,2.09,127.365
19,2012,7,14,7,134.8938952,8.7963,18,3,12,16,2.09,127.365
19,2012,7,14,8,127.0082199,9.0241,18,3,12,16,2.09,127.365
19,2012,7,14,9,119.8616382,9.0765,18,3,14,16,2.09,127.37
19,2012,7,14,10,117.0887407,9.1907,18,3,14,17,2.09,127.38
19,2012,7,14,11,122.0778588,9.1907,18,3,14,17,2.1,127.385
19,2012,7,14,12,134.5819742,9.1907,18,3,14,17,2.11,127.39
19,2012,7,14,13,152.5552263,9.1907,18,3,14,17,2.12,127.395
19,2012,7,14,14,170.3917356,9.2939,18,3,14,17,2.14,127.4
19,2012,7,14,15,183.0695589,9.63,18,3,14,17,2.14,127.405
19,2012,7,14,16,191.4625188,9.8942,18,3,14,17,2.14,127.405
19,2012,7,14,17,197.8769848,10.1389,18,3,12,17,2.14,127.405
19,2012,7,14,18,204.4537492,10.4312,19,3,11,17,2.14,127.405
19,2012,7,14,19,212.7078311,10.4527,19,3,11,17,2.13,127.4
19,2012,7,14,20,221.8167344,10.6873,19,3,11,17,2.12,127.395
19,2012,7,14,21,230.9902546,11.1036,19,3,12,19,2.12,127.395
19,2012,7,14,22,241.9048694,11.5461,19,4,12,7,2.12,127.385
19,2012,7,14,23,256.3231774,12.165,20,4,14,6,2.16,127.375
19,2012,7,14,24,273.8855778,13.4308,20,4,18,7,2.21,127.365
19,2012,7,15,1,294.044423,15.2495,20,6,18,10,2.24,127.36
19,2012,7,15,2,317.6220751,16.9251,20,8,22,11,2.24,127.355
19,2012,7,15,3,345.5859826,22.4834,22,12,32,20,2.25,127.35
19,2012,7,15,4,378.1139259,30.4618,33,19,37,30,2.25,127.345
19,2012,7,15,5,415.2977927,41.0133,50,27,51,43,2.26,127.34
19,2012,7,15,6,457.6755651,54.08,63,43,46,56,2.29,127.335
19,2012,7,15,7,506.1821397,62.7157,74,52,52,68,2.33,127.335
19,2012,7,15,8,562.8939755,65.4601,81,60,56,73,2.4,127.335
19,2012,7,15,9,630.0373332,71.7116,84,76,69,89,2.49,127.335
19,2012,7,15,10,709.2961176,76.3773,88,85,72,95,2.65,127.335
19,2012,7,15,11,802.9522752,81.0415,90,92,76,100,2.98,127.34
19,2012,7,15,12,916.2222745,83.3287,94,96,76,100,3.45,127.35
19,2012,7,15,13,1054.146309,84.4742,95,99,77,101,3.93,127.365
19,2012,7,15,14,1218.124952,85.449,95,101,77,102,4.37,127.38
19,2012,7,15,15,1407.746074,86.421,96,102,77,102,4.83,127.395
19,2012,7,15,16,1618.986368,87.0369,96,104,77,103,5.18,127.415
19,2012,7,15,17,1845.581529,87.1496,92,104,76,103,5.38,127.43
19,2012,7,15,18,2075.914461,87.5483,86,106,77,103,5.74,127.455
19,2012,7,15,19,2296.49767,87.6656,86,107,77,103,6.67,127.485
19,2012,7,15,20,2491.71487,87.7762,86,108,77,104,7.1,127.515
19,2012,7,15,21,2647.333273,87.3499,86,108,77,104,7.23,127.55
19,2012,7,15,22,2756.782871,86.4294,86,108,75,104,7.2,127.59
19,2012,7,15,23,2816.987109,86.5838,86,108,75,104,7.1,127.64
19,2012,7,15,24,2831.180478,86.6758,86,108,75,104,6.98,127.695
19,2012,7,16,1,2804.816873,86.7371,86,108,75,104,6.81,127.755
19,2012,7,16,2,2745.916782,86.7371,87,108,75,104,6.66,127.82
19,2012,7,16,3,2663.07254,86.7586,87,108,75,103,6.5,127.895
19,2012,7,16,4,2564.597286,86.7873,82,108,75,103,6.35,127.975
19,2012,7,16,5,2458.162455,86.7873,82,108,75,103,6.2,128.065
19,2012,7,16,6,2349.151877,86.7322,82,108,75,103,6.07,128.16
19,2012,7,16,7,2241.54401,86.8359,79,108,75,103,5.95,128.255
19,2012,7,16,8,2135.983442,86.8016,79,108,75,103,5.81,128.36
19,2012,7,16,9,2032.238399,86.7389,79,108,75,103,5.7,128.465
19,2012,7,16,10,1929.905537,86.5383,79,108,74,103,5.57,128.575
19,2012,7,16,11,1830.039527,86.4859,79,108,74,103,5.46,128.69
19,2012,7,16,12,1739.698651,86.3717,79,108,72,103,5.35,128.805
19,2012,7,16,13,1664.245654,86.3887,79,108,68,103,5.24,128.925
19,2012,7,16,14,1596.257483,86.3887,79,108,68,101,5.14,129.045
19,2012,7,16,15,1526.666816,86.3887,79,108,64,100,5.06,129.165
19,2012,7,16,16,1452.615031,86.3195,79,108,54,100,4.97,129.29
19,2012,7,16,17,1373.534496,85.9834,79,108,49,99,4.88,129.415
19,2012,7,16,18,1291.812834,85.7192,79,108,35,96,4.8,129.535
19,2012,7,16,19,1210.803552,85.4745,79,108,32,95,4.72,129.65
19,2012,7,16,20,1134.768416,85.1822,79,108,26,86,4.64,129.76
19,2012,7,16,21,1067.982119,85.1607,79,108,22,76,4.57,129.87
19,2012,7,16,22,1013.862804,84.9261,79,108,9,63,4.5,129.975
19,2012,7,16,23,974.5046038,84.5098,79,107,6,50,4.43,130.07
19,2012,7,16,24,947.5621514,84.0673,79,107,2,38,4.36,130.165
19,2012,7,17,1,929.6042269,83.4484,79,107,2,33,4.3,130.25
19,2012,7,17,2,917.2956892,82.1826,79,105,1,17,4.23,130.33
20,2012,8,14,22,63.57928546,47.1646,50,59,3,7,1.97,130.13
20,2012,8,14,23,65.96683605,42.2257,50,53,0,7,1.96,130.1
20,2012,8,14,24,69.46720861,35.2325,50,42,0,6,1.95,130.07
20,2012,8,15,1,74.2087314,29.0727,36,29,0,3,1.94,130.035
20,2012,8,15,2,80.2773562,24.7881,36,17,0,0,1.94,130.005
20,2012,8,15,3,87.74844063,19.7687,37,10,0,0,1.93,129.975
20,2012,8,15,4,96.68538652,15.5918,30,8,0,0,1.92,129.94
20,2012,8,15,5,107.1037723,12.0296,29,6,0,0,1.91,129.91
20,2012,8,15,6,119.0072206,10.8181,30,6,0,1,1.9,129.875
20,2012,8,15,7,132.3809163,10.6483,27,6,0,1,1.88,129.84
20,2012,8,15,8,147.1362934,10.7017,25,6,0,1,1.87,129.81
20,2012,8,15,9,163.1663483,9.913,23,6,0,1,1.86,129.775
20,2012,8,15,10,180.3640773,8.5541,15,4,0,1,1.84,129.74
20,2012,8,15,11,198.6012302,6.1476,6,4,0,1,1.84,129.705
20,2012,8,15,12,217.6645711,4.7176,5,4,0,1,1.84,129.675
20,2012,8,15,13,237.3196173,4.663,5,4,0,1,1.84,129.645
20,2012,8,15,14,257.3307559,4.9048,5,4,0,1,1.84,129.61
20,2012,8,15,15,277.4578531,6.2634,11,4,0,1,1.84,129.58
20,2012,8,15,16,297.4596447,7.2966,18,4,0,1,1.84,129.55
20,2012,8,15,17,317.1353827,15.1743,25,10,11,8,1.83,129.52
20,2012,8,15,18,336.4463833,20.9724,26,15,21,17,1.83,129.495
20,2012,8,15,19,355.394479,24.4352,28,20,28,20,1.83,129.47
20,2012,8,15,20,373.9639155,26.8742,28,24,34,24,1.83,129.45
20,2012,8,15,21,392.0685929,28.3326,28,26,35,25,1.84,129.43
20,2012,8,15,22,409.6048247,29.8128,28,27,38,26,1.85,129.415
20,2012,8,15,23,426.4641008,31.938,28,29,41,28,1.86,129.4
20,2012,8,15,24,442.5186163,34.0367,30,31,45,30,1.87,129.39
20,2012,8,16,1,457.6357426,36.3785,30,31,51,32,1.89,129.38
20,2012,8,16,2,471.7130199,38.9584,30,31,54,35,1.93,129.375
20,2012,8,16,3,484.7686637,41.0758,30,35,57,42,1.96,129.375
20,2012,8,16,4,496.8510581,42.3328,30,38,58,43,2.01,129.375
20,2012,8,16,5,508.0085873,42.6167,30,38,58,43,2.09,129.38
20,2012,8,16,6,518.3115565,42.9209,30,38,62,43,2.23,129.39
20,2012,8,16,7,527.9179557,43.3269,30,39,64,47,2.39,129.4
20,2012,8,16,8,537.007696,43.9682,30,45,66,49,2.48,129.41
20,2012,8,16,9,545.7728668,44.2274,30,46,67,50,2.55,129.425
20,2012,8,16,10,554.454271,44.5231,30,47,67,50,2.58,129.445
20,2012,8,16,11,563.3048894,44.7786,30,47,68,50,2.59,129.465
20,2012,8,16,12,572.5255025,45.7696,30,47,68,50,2.59,129.485
20,2012,8,16,13,582.1080877,46.1857,31,47,68,50,2.61,129.51
20,2012,8,16,14,591.9924215,46.4335,31,47,68,50,2.62,129.535
20,2012,8,16,15,602.1069363,46.6791,31,47,68,50,2.65,129.555
20,2012,8,16,16,612.3346873,46.823,31,47,69,50,2.73,129.575
20,2012,8,16,17,622.5473851,47.4116,31,47,70,50,2.81,129.6
20,2012,8,16,18,632.6326661,50.4346,32,48,72,56,2.82,129.62
20,2012,8,16,19,642.541869,55.3059,33,71,72,58,2.83,129.64
20,2012,8,16,20,652.2422579,59.3138,35,76,73,63,2.87,129.66
20,2012,8,16,21,661.7010972,62.1358,35,85,74,66,3.14,129.685
20,2012,8,16,22,670.8544796,62.8403,35,88,74,66,3.46,129.71
20,2012,8,16,23,679.5138123,63.0712,35,89,74,65,3.76,129.73
20,2012,8,16,24,687.4593307,63.0419,35,88,74,65,3.85,129.755
20,2012,8,17,1,694.4932487,62.8813,35,87,74,65,3.82,129.78
20,2012,8,17,2,700.5056924,62.644,35,86,74,65,3.73,129.8
20,2012,8,17,3,705.4087663,62.5724,35,86,74,65,3.64,129.82
20,2012,8,17,4,709.144885,62.4035,35,86,74,65,3.57,129.845
20,2012,8,17,5,711.7777041,61.9971,35,86,74,65,3.49,129.865
20,2012,8,17,6,713.4011898,61.6271,35,86,63,65,3.44,129.89
20,2012,8,17,7,714.0996444,61.1647,35,86,53,65,3.4,129.915
20,2012,8,17,8,713.9187165,60.6475,35,86,46,65,3.38,129.945
20,2012,8,17,9,712.894391,60.5664,35,86,40,65,3.39,129.97
20,2012,8,17,10,711.0537544,60.2828,35,86,39,58,3.41,129.995
20,2012,8,17,11,708.3883,60.4328,35,86,36,49,3.4,130.03
20,2012,8,17,12,704.8806228,60.4328,35,86,33,46,3.41,130.06
20,2012,8,17,13,700.5133178,60.4325,35,86,29,42,3.41,130.09
20,2012,8,17,14,695.2524584,60.4325,36,86,23,41,3.4,130.125
20,2012,8,17,15,688.9980318,60.4325,35,86,20,40,3.38,130.16
20,2012,8,17,16,681.6335038,60.1907,35,86,17,38,3.37,130.195
20,2012,8,17,17,673.0840666,58.855,34,86,16,36,3.35,130.225
20,2012,8,17,18,663.4418185,59.1746,43,80,19,34,3.33,130.255
20,2012,8,17,19,652.8405845,51.9905,43,75,16,32,3.31,130.29
20,2012,8,17,20,641.4155716,45.7308,43,70,14,25,3.31,130.32
20,2012,8,17,21,629.3075155,41.9241,43,66,12,24,3.28,130.35
20,2012,8,17,22,616.6585341,39.4457,43,64,11,24,3.26,130.385
20,2012,8,17,23,603.6090391,38.0194,43,63,11,24,3.21,130.42
20,2012,8,17,24,590.2926175,36.5426,43,62,10,20,3.18,130.45
20,2012,8,18,1,576.8411503,34.3817,43,60,10,18,3.13,130.485
20,2012,8,18,2,563.3784082,32.283,43,60,10,17,3.1,130.515
20,2012,8,18,3,549.9957213,30.1593,37,60,10,17,3.06,130.545
20,2012,8,18,4,536.7763092,27.8294,30,56,10,17,3.03,130.575
20,2012,8,18,5,523.7956526,25.8067,23,53,9,17,3,130.605
20,2012,8,18,6,511.0982765,24.5838,21,53,8,17,2.96,130.635
20,2012,8,18,7,498.7209666,24.2999,19,53,6,17,2.94,130.66
20,2012,8,18,8,486.7005088,24.0593,19,52,6,17,2.91,130.69
20,2012,8,18,9,475.0763709,23.6533,19,46,5,17,2.88,130.72
20,2012,8,18,10,463.8987484,23.0414,19,45,4,17,2.85,130.745
20,2012,8,18,11,453.2205189,22.7822,19,44,4,11,2.82,130.77
20,2012,8,18,12,443.0652451,22.5107,17,44,4,9,2.8,130.8
20,2012,8,18,13,433.3392312,22.4221,19,44,4,4,2.78,130.83
20,2012,8,18,14,423.9194665,21.4311,19,44,4,1,2.76,130.86
20,2012,8,18,15,414.7018251,21.015,19,44,4,1,2.75,130.885
20,2012,8,18,16,405.6577198,20.7672,19,44,4,1,2.74,130.91
20,2012,8,18,17,396.7774481,20.5216,19,44,4,1,2.72,130.935
20,2012,8,18,18,388.0581016,20.5622,19,44,4,1,2.71,130.955
20,2012,8,18,19,379.5239469,20.2394,19,43,5,9,2.69,130.975
20,2012,8,18,20,371.206045,17.3783,20,20,5,9,2.67,131
20,2012,8,18,21,363.1310787,12.507,20,15,5,9,2.66,131.02
20,2012,8,18,22,355.3082197,8.4991,20,6,5,9,2.64,131.04
20,2012,8,18,23,347.7422617,5.6771,20,3,5,9,2.62,131.06
20,2012,8,18,24,340.4379987,4.9726,20,2,5,9,2.6,131.075
20,2012,8,19,1,333.4041136,4.7417,19,2,5,9,2.58,131.09
20,2012,8,19,2,326.6648472,4.6463,19,1,5,9,2.57,131.105
20,2012,8,19,3,320.2483293,4.7703,19,1,5,9,2.55,131.12
20,2012,8,19,4,314.1722896,4.9625,19,1,5,9,2.53,131.135
20,2012,8,19,5,308.4128556,5.0417,19,1,5,9,2.52,131.15
20,2012,8,19,6,302.9357547,5.0417,18,1,5,9,2.5,131.165
20,2012,8,19,7,297.7224039,5.0417,17,1,2,9,2.48,131.18
20,2012,8,19,8,292.816978,5.0417,15,1,1,9,2.47,131.19
20,2012,8,19,9,288.2793418,5.0417,15,1,1,9,2.45,131.2
20,2012,8,19,10,284.1558128,5.0696,15,1,1,9,2.44,131.215
20,2012,8,19,11,280.4385209,4.9577,15,1,1,9,2.43,131.23
20,2012,8,19,12,277.1060492,4.9388,15,1,1,8,2.42,131.245
20,2012,8,19,13,274.1112637,4.7888,15,1,1,8,2.41,131.26
20,2012,8,19,14,271.3041627,4.7888,15,1,1,8,2.39,131.275
20,2012,8,19,15,268.5090274,4.886,15,3,1,8,2.38,131.29
20,2012,8,19,16,265.5501392,5.1664,16,4,1,8,2.37,131.3
20,2012,8,19,17,262.2937195,5.1664,16,4,1,8,2.36,131.31
20,2012,8,19,18,258.7737512,5.1664,16,4,1,8,2.35,131.32
20,2012,8,19,19,255.0661572,5.1012,16,4,1,8,2.34,131.33
20,2012,8,19,20,251.242982,3.8204,16,4,1,8,2.33,131.34
20,2012,8,19,21,247.360755,2.5842,16,4,1,8,2.32,131.35
20,2012,8,19,22,243.472127,2.8642,16,4,1,8,2.32,131.36
20,2012,8,19,23,239.6244738,4.2473,24,4,1,8,2.3,131.37
20,2012,8,19,24,235.8440701,4.7087,25,4,1,8,2.3,131.375
20,2012,8,20,1,232.1519155,4.7862,26,3,1,8,2.29,131.38
20,2012,8,20,2,228.5693938,4.7851,24,3,1,8,2.28,131.385
20,2012,8,20,3,225.1194264,4.8113,24,3,1,8,2.27,131.395
20,2012,8,20,4,221.8253188,5.0587,25,3,1,8,2.27,131.405
20,2012,8,20,5,218.7056068,5.5014,26,3,1,8,2.26,131.415
20,2012,8,20,6,215.7597484,5.8131,17,3,1,9,2.25,131.42
20,2012,8,20,7,212.9824317,6.2832,17,3,1,9,2.24,131.425
20,2012,8,20,8,210.3841554,6.987,19,3,2,11,2.23,131.43
20,2012,8,20,9,208.0386605,7.5522,19,3,3,11,2.23,131.435
20,2012,8,20,10,206.0354986,7.58,19,4,3,11,2.22,131.44
20,2012,8,20,11,204.4642212,7.58,19,4,3,11,2.22,131.445
20,2012,8,20,12,203.3685277,7.5797,19,4,3,3,2.21,131.45
20,2012,8,20,13,202.6087078,7.5797,19,4,3,3,2.21,131.455
20,2012,8,20,14,201.9991992,7.5555,19,4,3,3,2.2,131.46
20,2012,8,20,15,201.3911987,7.3886,19,4,3,3,2.2,131.465
20,2012,8,20,16,200.7829408,7.5179,19,4,3,3,2.19,131.47
20,2012,8,20,17,200.2094192,7.9891,20,4,3,3,2.19,131.475
20,2012,8,20,18,199.7116318,8.49,22,4,3,3,2.18,131.48
20,2012,8,20,19,199.3545929,9.0951,23,4,3,4,2.18,131.485
20,2012,8,20,20,199.209321,9.3203,23,5,3,4,2.18,131.49
20,2012,8,20,21,199.3403804,9.2269,23,5,3,4,2.17,131.495
20,2012,8,20,22,199.786518,9.2722,23,5,3,4,2.17,131.5
20,2012,8,20,23,200.5800265,9.3487,23,5,3,4,2.17,131.5
20,2012,8,20,24,201.7534176,9.4771,23,5,3,4,2.17,131.505
20,2012,8,21,1,203.3400784,9.5707,21,5,4,4,2.17,131.51
20,2012,8,21,2,205.373615,9.7009,21,5,4,4,2.17,131.515
20,2012,8,21,3,207.8876335,9.933,22,5,4,4,2.17,131.52
20,2012,8,21,4,210.9067562,10.0546,22,5,4,4,2.17,131.525
20,2012,8,21,5,214.4196698,10.6852,22,5,4,4,2.18,131.53
20,2012,8,21,6,218.4060771,13.2748,29,5,4,4,2.18,131.535
20,2012,8,21,7,222.8608018,16.406,33,6,4,4,2.19,131.54
20,2012,8,21,8,227.8391512,17.7992,36,7,4,4,2.19,131.545
20,2012,8,21,9,233.4115534,18.1692,36,7,4,4,2.2,131.55
20,2012,8,21,10,239.6486459,18.3517,36,7,4,4,2.21,131.56
20,2012,8,21,11,246.6219035,18.578,36,7,4,4,2.21,131.57
20,2012,8,21,12,254.4030106,19.9328,36,7,17,4,2.22,131.58
20,2012,8,21,13,263.0346491,20.5157,36,7,17,7,2.23,131.59
20,2012,8,21,14,272.4434917,21.8328,37,7,17,9,2.23,131.6
20,2012,8,21,15,282.5272089,22.005,37,11,17,9,2.23,131.61
20,2012,8,21,16,293.208728,22.43,37,9,17,9,2.24,131.62
20,2012,8,21,17,304.5120038,22.3612,37,8,17,9,2.25,131.63
20,2012,8,21,18,316.4862482,23.0466,37,8,18,9,2.28,131.64
20,2012,8,21,19,329.180673,26.6294,37,8,20,20,2.39,131.65
20,2012,8,21,20,342.6412035,28.49,44,8,20,20,2.51,131.655
20,2012,8,21,21,356.9006188,28.6463,46,9,18,20,2.61,131.66
20,2012,8,21,22,371.9884117,29.2146,51,9,23,20,2.68,131.665
20,2012,8,21,23,387.9225786,29.9983,52,9,30,19,2.75,131.67
20,2012,8,21,24,404.6751301,30.0458,64,9,30,19,2.81,131.675
20,2012,8,22,1,422.2065806,28.8261,69,9,30,17,2.89,131.68
20,2012,8,22,2,440.4861323,28.4358,69,9,30,17,2.95,131.69
20,2012,8,22,3,459.5177382,28.416,69,9,30,17,2.98,131.7
20,2012,8,22,4,479.3140391,28.5585,69,9,30,17,2.99,131.71
20,2012,8,22,5,499.9059671,28.6695,69,9,30,18,2.98,131.72
20,2012,8,22,6,521.397619,28.522,69,9,30,18,2.98,131.725
20,2012,8,22,7,543.9113828,29.473,70,9,31,18,2.99,131.735
20,2012,8,22,8,567.5719837,31.1268,73,9,39,23,2.99,131.745
20,2012,8,22,9,592.5134963,32.2126,73,10,42,26,3.02,131.755
20,2012,8,22,10,618.8723323,32.2257,73,10,43,26,3.05,131.77
